675/770  87.7%
>>Agent[01] Agent[01]に投票を合わせよう。Agent[01]の投票は私に理解できないよ。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。Agent[01]はさっき私を怪しむような発言をしていたからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。Agent[01]は私が真寄りで見ていた者に投票したからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。Agent[01]は私に黒判定を出してきたからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。Agent[01]は黒だという判定を私は信じているんだ。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。Agent[01]を黒だと判定した占い師がいるからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。おっと、これはまだ言わないほうが良かったかな。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。さっきCOしたとおり、Agent[01]は狼だからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。たぶん。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。なんとなくだが、本物の占い師として見ているよ。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。ふふっ。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。まるで狼を吊る気が無いような投票だったからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。占いで黒を引いているからね。私目線ではAgent[01]を吊れれば終了なのさ。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。明らかに間違った占い結果を出しているからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。狼に投票するのは当然だろう。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。現時点ではね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。現状一番信頼できる占い師はAgent[01]だからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。私の直感は当たるんだ。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。黒を引いた相手に投票しない占い師がいると思うかい？	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を合わせよう。黒を貰っている者を吊る、というのは何も不思議なことじゃないだろう？	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]が真占いだという気がするんだ。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]には黒判定が出ているからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]の投票には違和感があるからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]の投票先はおかしいよ。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]はさっき私に投票してきたからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]は狼だ。君たちにも信じて欲しい。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]は真占いだろうからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]を吊ればゲームセット、のはずだからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]を黒だと判定した占い師がいるからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？おっと、これはまだ言わないほうが良かったかな。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？さっきCOしたとおり、Agent[01]は狼だからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？どうやら私を吊りたいらしいからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？なんとなくだけどね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？ふふっ。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？まるで狼を吊る気が無いような投票だったからね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？現時点ではね。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？私の直感は当たるんだ。	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]に投票を集めたい。投票してくれるかい？黒を引いた相手に投票しない占い師がいると思うかい？	[]	[>>Agent[99] Agent[99]<さん>、いま時点では<僕>は#<さん>に投票しようと思っている<よ>。]
>>Agent[01] Agent[01]はなぜ私を占おうと思ったんですか？	[]	[>>Agent[99] Agent[99]<さん>、それは昨日からちょっと様子がおかしいと思ったから……。]
>>Agent[01] Agent[01]は誰かの気になっている発言はありますか？	[]	[>>Agent[99] Agent[99]<さん>、特にない<よ>。]
>>Agent[01] Agent[01]は誰を処刑したいですか？	[]	[>>Agent[99] Agent[99]<さん>、<僕>は#<さん>を処刑したいと思う<よ>。]
>>Agent[01] Agent[01]は誰を吊りたいと思っているのかな。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は#<さん>を処刑したいと思う<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。Agent[01]が真占いだという気がするんだ。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。Agent[01]には黒判定が出ているからね。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。Agent[01]の投票は私に理解できないよ。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。Agent[01]は狼か狂人だろう。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。Agent[01]は真寄りで見ているよ。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。Agent[01]は私が真寄りで見ていた者に投票したからね。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。Agent[01]は私に投票してきたからね。お返しだよ。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。Agent[01]は黒だという判定を私は信じているんだ。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。Agent[01]を吊ればゲームセット、のはずだからね。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。Agent[01]を黒だと判定した占い師がいるからね。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。おっと、これはまだ言わないほうが良かったかな。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。さっきCOしたとおり、Agent[01]は狼だからね。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。さっき私を疑っていたし。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。たぶん。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。どうもAgent[01]は私のことが好きじゃないらしいし。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。なんとか死なずに済んだが、Agent[01]は私を吊ろうとしたんだ。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。なんとなくだが、本物の占い師として見ているよ。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。なんとなくだけどね。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。ふふっ。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。現時点ではね。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。私の直感は当たるんだ。	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。黒を引いた相手に投票しない占い師がいると思うかい？	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] このまま行くなら君に投票する予定だ。黒を貰っている者を吊る、というのは何も不思議なことじゃないだろう？	[]	[>>Agent[99] Agent[99]<さん>、<僕>は人狼じゃない<よ>。]
>>Agent[01] 貴方のことが好きです！	[]	[>>Agent[99] Agent[99]<さん>、<僕>もだ<よ>！]
>>Agent[01] 貴方の疑い先はどこです？　一緒に疑いましょう！	[]	[>>Agent[99] Agent[99]<さん>、<僕>は#<さん>が怪しいと思う<よ>。]
