2656/2819  94.2%
>>Agent[01] 自分はAgent[01]に投票するつもりだが、君もどうだ？さっきCOしたとおり、Agent[01]は狼だからね。	[Skip]	[REQUEST(VOTE Agent[01])]
>>Agent[01] 自分はAgent[01]に投票するつもりだが、君もどうだ？たぶん。	[Skip]	[REQUEST(VOTE Agent[01])]
>>Agent[01] 自分はAgent[01]に投票するつもりだが、君もどうだ？なんとか死なずに済んだが、Agent[01]は私を吊ろうとしたんだ。	[Skip]	[REQUEST(VOTE Agent[01])]
>>Agent[01] 自分はAgent[01]に投票するつもりだが、君もどうだ？ふふっ。	[Skip]	[REQUEST(VOTE Agent[01])]
>>Agent[01] 自分はAgent[01]に投票するつもりだが、君もどうだ？まるで狼を吊る気が無いような投票だったからね。	[Skip]	[REQUEST(VOTE Agent[01])]
>>Agent[01] 自分はAgent[01]に投票するつもりだが、君もどうだ？占いで黒を引いているからね。私目線ではAgent[01]を吊れれば終了なのさ。	[Skip]	[REQUEST(VOTE Agent[01])]
>>Agent[01] 自分はAgent[01]に投票するつもりだが、君もどうだ？狼に投票するのは当然だろう。	[Skip]	[REQUEST(VOTE Agent[01])]
>>Agent[01] 自分はAgent[01]に投票するつもりだが、君もどうだ？現時点ではね。	[Skip]	[REQUEST(VOTE Agent[01])]
>>Agent[01] 自分はAgent[01]に投票するつもりだが、君もどうだ？現状一番信頼できる占い師はAgent[01]だからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]が怪しいと思っているんだが、何か反論はあるかな？Agent[01]は黒だという判定を私は信じているんだ。	[DIVINED Agent[01] WEREWOLF]	[Skip]
Agent[01]に投票したいな。Agent[01]によれば私は黒らしいからね。	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
Agent[01]に投票したいな。Agent[01]は黒だという判定を私は信じているんだ。	[DIVINED Agent[01] WEREWOLF]	[Skip]
Agent[01]に投票してくれないか？Agent[01]は黒だという判定を私は信じているんだ。	[DIVINED Agent[01] WEREWOLF, REQUEST(VOTE Agent[01])]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]が真占いだという気がするんだ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]には黒判定が出ているからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]は少なくとも真占いではないだろう。つまり狼か狂人だ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]は狼だ。君たちにも信じて欲しい。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]は真占いだろうからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]は真占いではなさそうだからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]は真寄りで見ているよ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]は私が真寄りで見ていた者に投票したからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]は黒だという判定を私は信じているんだ。	[DIVINED Agent[01] WEREWOLF]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]も占い師らしいからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]を吊ればゲームセット、のはずだからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。Agent[01]を黒だと判定した占い師がいるからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。おっと、これはまだ言わないほうが良かったかな。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。なんとなくだが、本物の占い師として見ているよ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。なんとなくだけどね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。ふふっ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。ふふふっ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。占いで黒を引いているからね。私目線ではAgent[01]を吊れれば終了なのさ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。変な方向に投票を誘導しようとしているように見える。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。狼に投票するのは当然だろう。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。現時点ではね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。現状一番信頼できる占い師はAgent[01]だからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。私の直感は当たるんだ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。私の視点でAgent[01]は狼か狂人でしかありえないんだ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。黒を引いた相手に投票しない占い師がいると思うかい？	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票して欲しい。黒を貰っている者を吊る、というのは何も不思議なことじゃないだろう？	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票しようと思っているんだが、皆はどう思う？Agent[01]は黒だという判定を私は信じているんだ。	[DIVINED Agent[01] WEREWOLF]	[Skip]
Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]の投票先はおかしいよ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]は狼だ。君たちにも信じて欲しい。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]は真占いだろうからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]は真寄りで見ているよ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]は黒だという判定を私は信じているんだ。	[DIVINED Agent[01] WEREWOLF]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]を吊ればゲームセット、のはずだからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票を集めたい。投票してくれるかい？Agent[01]を黒だと判定した占い師がいるからね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票を集めたい。投票してくれるかい？なんとなくだが、本物の占い師として見ているよ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票を集めたい。投票してくれるかい？ふふふっ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票を集めたい。投票してくれるかい？現時点ではね。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票を集めたい。投票してくれるかい？私の直感は当たるんだ。	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に投票を集めたい。投票してくれるかい？黒を貰っている者を吊る、というのは何も不思議なことじゃないだろう？	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]は人狼…。	[DIVINED Agent[01] WEREWOLF]	[Skip]
Agent[01]は村だと思う。私の視点でAgent[01]は白だからね。	[DIVINED Agent[01] HUMAN]	[Skip]
Agent[01]は村陣営、と信じていいのかな。私の視点でAgent[01]は白だからね。	[DIVINED Agent[01] HUMAN]	[Skip]
Agent[01]は村陣営だと信じている。私の視点でAgent[01]は白だからね。	[DIVINED Agent[01] HUMAN]	[Skip]
Agent[01]は村陣営だと思うな。私の視点でAgent[01]は白だからね。	[DIVINED Agent[01] HUMAN]	[Skip]
Agent[01]を占ったら人間でした。	[DIVINED Agent[01] HUMAN]	[DIVINED Agent[01] WEREWOLF]
Agent[01]を占ったら狼でした。	[Skip]	[DIVINED Agent[01] WEREWOLF]
なんとなく雰囲気でだけど、Agent[01]は村人かな…。	[DIVINED Agent[01] HUMAN]	[Skip]
わたし…占い師だよ。Agent[01]を占ったよ…。結果は人狼だった…。	[DIVINED Agent[01] WEREWOLF]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]
今日の夜はAgent[01]に投票するつもりだ。Agent[01]によれば私は黒らしいからね。	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
今日の夜はAgent[01]に投票するつもりだ。Agent[01]は黒だという判定を私は信じているんだ。	[DIVINED Agent[01] WEREWOLF]	[Skip]
今日の投票先を公開しておこうかな。私はAgent[01]に投票するつもりだよ。Agent[01]は黒だという判定を私は信じているんだ。	[DIVINED Agent[01] WEREWOLF]	[Skip]
今日はAgent[01]に投票しようと思っている。Agent[01]は黒だという判定を私は信じているんだ。	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、人外CO者に誘導していないからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、人外CO者に誘導しているからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、人狼判定を占いに出していないからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、人狼判定を非占いに出していないからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、人狼判定を非占いに出しているからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、占いCOしていないからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、占いCOしているからでしょう！	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、占い師に人狼判定を出されていないからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、村人判定を占いに出しているからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、村人判定を非占いに出していないからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、村人判定を非占いに出しているからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、誘導が多いからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、誘導が少ないからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に占い師に人狼判定を出されているからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に村人判定を占いに出しているからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
何故か何度計算し直してもAgent[01]が人狼だとでてしまいます！　きっとこのプログラムが古いんでしょう！　後で新しいバージョンにアップデートしてきますね！他のセキュリトロンによると1日目に村人判定を非占いに出しているからでしょう！	[DIVINED Agent[01] WEREWOLF]	[Skip]
個人的にAgent[01]の心証は悪くないよ。私の視点でAgent[01]は白だからね。	[DIVINED Agent[01] HUMAN]	[Skip]
占い師は私だよ。昨日の占い結果だが、Agent[01]は人間と出た。	[DIVINED Agent[01] HUMAN]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] HUMAN]
占い師は私だよ。昨日の結果だが、Agent[01]は人狼だと出た。	[DIVINED Agent[01] WEREWOLF]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]
白取りが軽いAgent[01]は村人のようじゃな。	[DIVINED Agent[01] HUMAN]	[Skip]
皆、Agent[01]に投票を合わせよう。Agent[01]が真占いだという気がするんだ。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。Agent[01]には黒判定が出ているからね。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。Agent[01]の投票先はおかしいよ。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。Agent[01]は狼だ。君たちにも信じて欲しい。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。Agent[01]は真占いだろうからね。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。Agent[01]は真寄りで見ているよ。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。Agent[01]を黒だと判定した占い師がいるからね。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。さっきCOしたとおり、Agent[01]は狼だからね。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。どうやらAgent[01]は私を吊らないと都合が悪そうだからね。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。なんとなくだが、本物の占い師として見ているよ。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。占いで黒を引いているからね。私目線ではAgent[01]を吊れれば終了なのさ。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。私の直感は当たるんだ。	[Skip]	[REQUEST(VOTE Agent[01])]
皆、Agent[01]に投票を合わせよう。黒を貰っている者を吊る、というのは何も不思議なことじゃないだろう？	[Skip]	[REQUEST(VOTE Agent[01])]
私、占い師COします。	[Skip]	[COMINGOUT Agent[99] SEER]
私、村人COします。	[Skip]	[COMINGOUT Agent[99] VILLAGER]
私、狂人COします。	[Skip]	[COMINGOUT Agent[99] POSSESSED]
私が占い師さ。Agent[01]は人狼だ、と水晶玉に浮き上がったんだ。	[COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]
私はAgent[01]のことを本物の占い師だと信じていますよ！　幸運を祈ってます！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、占いCOしているからでしょう！	[COMINGOUT Agent[99] SEER]	[Skip]
自分はAgent[01]に投票するつもりだが、君達もどうだ？Agent[01]には対抗COされてしまったからね。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？Agent[01]には黒判定が出ているからね。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？Agent[01]の投票は私に理解できないよ。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？Agent[01]は狼だ。君たちにも信じて欲しい。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？Agent[01]は黒だという判定を私は信じているんだ。	[DIVINED Agent[01] WEREWOLF]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？Agent[01]を黒だと判定した占い師がいるからね。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？さっきCOしたとおり、Agent[01]は狼だからね。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？ふふっ。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？まるで狼を吊る気が無いような投票だったからね。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？変な方向に投票を誘導しようとしているように見える。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？明らかに間違った占い結果を出しているからね。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？狼に投票するのは当然だろう。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？現時点ではね。	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]に投票するつもりだが、君達もどうだ？黒を貰っている者を吊る、というのは何も不思議なことじゃないだろう？	[Skip]	[REQUEST(VOTE Agent[01])]
自分はAgent[01]をあまり信用していない。Agent[01]によれば私は黒らしいからね。	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
自分はAgent[01]をあまり信用していない。Agent[01]は黒だという判定を私は信じているんだ。	[DIVINED Agent[01] WEREWOLF]	[Skip]
自己更新プログラムをかけてみたどころ、私、人狼だったそうです！　私は見ず知らずの内にみなさんを利用しまっていたそうです！　失礼、利用するなんて、言葉が悪いですよね！他のセキュリトロンによると1日目に人外CO者に誘導しているからでしょう！	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
自己更新プログラムをかけてみたどころ、私、人狼だったそうです！　私は見ず知らずの内にみなさんを利用しまっていたそうです！　失礼、利用するなんて、言葉が悪いですよね！他のセキュリトロンによると1日目に人狼判定を非占いに出していないからでしょう！	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
自己更新プログラムをかけてみたどころ、私、人狼だったそうです！　私は見ず知らずの内にみなさんを利用しまっていたそうです！　失礼、利用するなんて、言葉が悪いですよね！他のセキュリトロンによると1日目に占いCOしていないからでしょう！	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
自己更新プログラムをかけてみたどころ、私、人狼だったそうです！　私は見ず知らずの内にみなさんを利用しまっていたそうです！　失礼、利用するなんて、言葉が悪いですよね！他のセキュリトロンによると1日目に占いに誘導しているからでしょう！	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
自己更新プログラムをかけてみたどころ、私、人狼だったそうです！　私は見ず知らずの内にみなさんを利用しまっていたそうです！　失礼、利用するなんて、言葉が悪いですよね！他のセキュリトロンによると1日目に占い師に人狼判定を出されていて、人狼判定を占いに出しているからでしょう！	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
自己更新プログラムをかけてみたどころ、私、人狼だったそうです！　私は見ず知らずの内にみなさんを利用しまっていたそうです！　失礼、利用するなんて、言葉が悪いですよね！他のセキュリトロンによると1日目に占い師に人狼判定を出されているからでしょう！	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
自己更新プログラムをかけてみたどころ、私、人狼だったそうです！　私は見ず知らずの内にみなさんを利用しまっていたそうです！　失礼、利用するなんて、言葉が悪いですよね！他のセキュリトロンによると1日目に村人判定を非占いに出していないからでしょう！	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
自己更新プログラムをかけてみたどころ、私、人狼だったそうです！　私は見ず知らずの内にみなさんを利用しまっていたそうです！　失礼、利用するなんて、言葉が悪いですよね！他のセキュリトロンによると1日目に誘導が多いからでしょう！	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
自己更新プログラムをかけてみたどころ、私、人狼だったそうです！　私は見ず知らずの内にみなさんを利用しまっていたそうです！　失礼、利用するなんて、言葉が悪いですよね！他のセキュリトロンによると1日目に遅れてCOしているからでしょう！	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
自己更新プログラムをかけてみたどころ、私、人狼だったそうです！　私は見ず知らずの内にみなさんを利用しまっていたそうです！　失礼、利用するなんて、言葉が悪いですよね！他のセキュリトロンによると1日目に非占いに投票していないからでしょう！	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
