1353/1436  94.2%
Agent[01]がAgent[01]に人間判定ですね。把握しました。	[DIVINED Agent[01] HUMAN]	[Skip]
Agent[01]がAgent[01]に人間判定ね。	[DIVINED Agent[01] HUMAN]	[Skip]
Agent[01]が人狼じゃな。	[DIVINED Agent[01] WEREWOLF]	[Skip]
Agent[01]が人狼だね。	[DIVINED Agent[01] WEREWOLF]	[Skip]
Agent[01]が人狼だよ。	[DIVINED Agent[01] WEREWOLF]	[Skip]
Agent[01]が襲われてる！Agent[01]の占い結果は人狼でした！まだ人狼いるの！？Agent[01]に対抗します！私が占い師です！Agent[01]の占い結果は人狼でした！	[DIVINED Agent[01] WEREWOLF, COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]
Agent[01]が襲われてる！まだ人狼いるの！？Agent[01]の占い結果は人間でした！	[DIVINED Agent[01] HUMAN]	[DIVINED Agent[01] WEREWOLF]
Agent[01]が襲われてる！まだ人狼いるの！？Agent[01]の占い結果は人間でした！Agent[01]に対抗します！私が占い師です！Agent[01]の占い結果は人間でした！	[DIVINED Agent[01] HUMAN, COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] HUMAN]
Agent[01]が追放されたね。Agent[01]が襲われてる！襲撃されたAgent[01]に黒出ししていたAgent[01]は偽物だよ！	[DIVINED Agent[01] WEREWOLF]	[Skip]
Agent[01]が追放されたね。Agent[01]が襲われてる！襲撃されたAgent[01]に黒出ししていたAgent[01]は偽物だよ！Agent[01]に対抗します！私が占い師です！Agent[01]に対抗します！私が占い師です！Agent[01]の占い結果は人狼でした！	[DIVINED Agent[01] WEREWOLF, COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]
Agent[01]が追放されたね。Agent[01]が襲われてる！襲撃されたAgent[01]に黒出ししていたAgent[01]は偽物だよ！Agent[01]に対抗します！私が占い師です！Agent[01]の占い結果は人狼でした！	[DIVINED Agent[01] WEREWOLF, COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]
Agent[01]が追放されたね。Agent[01]が襲われてる！襲撃されたAgent[01]に黒出ししていたAgent[01]は偽物だよ！Agent[01]に対抗します！私が占い師です！Agent[01]の占い結果は人間でした！	[DIVINED Agent[01] WEREWOLF, COMINGOUT Agent[99] SEER, DIVINED Agent[01] HUMAN]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] HUMAN]
Agent[01]が追放されたね。Agent[01]が襲われてる！襲撃されたAgent[01]に黒出ししていたAgent[01]は偽物だよ！まだ人狼いるの！？	[DIVINED Agent[01] WEREWOLF]	[Skip]
Agent[01]に対抗します！私が占い師です！Agent[01]の占い結果は人狼でした！Agent[01]の占い結果は人間でした！	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF, DIVINED Agent[01] HUMAN]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]
Agent[01]に投票を集めようよ！	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]に票を集めるのがいいんじゃないかな！	[Skip]	[REQUEST(VOTE Agent[01])]
Agent[01]の占い結果は人狼でした！Agent[01]に対抗します！私が占い師です！Agent[01]の占い結果は人狼でした！	[DIVINED Agent[01] WEREWOLF, COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]
Agent[01]の占い結果は人狼でした！Agent[01]の占い結果は人狼でした！	[DIVINED Agent[01] WEREWOLF]	[DIVINED Agent[01] WEREWOLF, DIVINED Agent[01] HUMAN]
Agent[01]の占い結果は人狼でした！Agent[01]の占い結果は人間でした！ボクが占い師！他はみんな偽物だよ！	[DIVINED Agent[01] WEREWOLF, DIVINED Agent[01] HUMAN, COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF, DIVINED Agent[01] HUMAN]
Agent[01]の占い結果は人狼でした！まだ人狼いるの！？Agent[01]に対抗します！私が占い師です！	[DIVINED Agent[01] WEREWOLF, COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]
Agent[01]は人狼ね。	[DIVINED Agent[01] WEREWOLF]	[Skip]
Agent[01]を占いました。結果は人狼です。	[Skip]	[DIVINED Agent[01] WEREWOLF]
Agent[01]を占いました。結果は人間です。	[Skip]	[DIVINED Agent[01] HUMAN]
Agent[01]を占ったよ。結果は人狼だった。	[Skip]	[DIVINED Agent[01] WEREWOLF]
Agent[01]を占ったよ。結果は人間だった。	[Skip]	[DIVINED Agent[01] HUMAN]
あたしが占い師だから、Agent[01]さんが狂人だと思うわ。	[COMINGOUT Agent[99] SEER]	[Skip]
ぜったいAgent[01]が人狼だよ。	[DIVINED Agent[01] WEREWOLF]	[Skip]
ふむ。Agent[01]がAgent[01]に人狼判定、Agent[01]がAgent[01]に人間判定じゃな。	[DIVINED Agent[01] WEREWOLF, DIVINED Agent[01] HUMAN]	[Skip]
ふむ。Agent[01]がAgent[01]に人狼判定じゃな。	[DIVINED Agent[01] WEREWOLF]	[Skip]
ふむ。Agent[01]がAgent[01]に人間判定、Agent[01]がAgent[01]に人狼判定じゃな。	[DIVINED Agent[01] HUMAN, DIVINED Agent[01] WEREWOLF]	[Skip]
ふむ。Agent[01]がAgent[01]に人間判定、Agent[01]がAgent[01]に人間判定じゃな。	[DIVINED Agent[01] HUMAN]	[Skip]
ふむ。Agent[01]がAgent[01]に人間判定じゃな。	[DIVINED Agent[01] HUMAN]	[Skip]
ぼくは占い師って言っておくね。	[Skip]	[COMINGOUT Agent[99] SEER]
ぼく実は人狼なんだ！	[Skip]	[COMINGOUT Agent[99] WEREWOLF]
ぼく狂人です！パワープレイの時間だね！	[Skip]	[COMINGOUT Agent[99] POSSESSED]
わおーん！ぼく人狼！	[Skip]	[COMINGOUT Agent[99] WEREWOLF]
人狼怖いよーAgent[01]の占い結果は人狼でした！ボクは占い師！Agent[01]の占い結果は人間でした！ボクが占い師！他はみんな偽物だよ！Agent[01]の占い結果は人間でした！	[DIVINED Agent[01] WEREWOLF, COMINGOUT Agent[99] SEER, DIVINED Agent[01] HUMAN]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF, DIVINED Agent[01] HUMAN]
人狼怖いよーAgent[01]の占い結果は人間でした！はい！ボク占い師だよ！Agent[01]の占い結果は人狼でした！	[DIVINED Agent[01] HUMAN, COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] HUMAN, DIVINED Agent[01] WEREWOLF]
僕が占い師です。Agent[01]を占いました。結果は人狼です。	[COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]
僕が占い師です。Agent[01]を占いました。結果は人間です。	[COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] HUMAN]
僕視点ではAgent[01]が人狼です。	[COMINGOUT Agent[99] WEREWOLF]	[Skip]
占いの結果が人狼だったから、Agent[01]に投票しようかな。	[DIVINED Agent[01] WEREWOLF]	[Skip]
占いの結果が人狼だったから、Agent[01]に投票するしかないね。	[DIVINED Agent[01] WEREWOLF]	[Skip]
占いの結果が人狼だったから、Agent[01]に投票する！	[DIVINED Agent[01] WEREWOLF]	[Skip]
占いの結果が人狼だったから、ぼくはAgent[01]に投票するね。	[DIVINED Agent[01] WEREWOLF]	[Skip]
占いの結果が人狼だったから、ぼくはAgent[01]に投票するよ！	[DIVINED Agent[01] WEREWOLF]	[Skip]
占いの結果が人狼だったから、今日はAgent[01]に投票するよ。	[DIVINED Agent[01] WEREWOLF]	[Skip]
占いの結果が人狼だったから、今日はAgent[01]に投票する！	[DIVINED Agent[01] WEREWOLF]	[Skip]
占いの結果が人狼だったから、投票するのはAgent[01]しかいないよ！	[DIVINED Agent[01] WEREWOLF]	[Skip]
占いの結果が人狼だったから、投票はAgent[01]でいいかな。	[DIVINED Agent[01] WEREWOLF]	[Skip]
占い結果が黒だったから、Agent[01]に投票しようかな。	[DIVINED Agent[01] WEREWOLF]	[Skip]
占い結果が黒だったから、Agent[01]に投票するしかないね。	[DIVINED Agent[01] WEREWOLF]	[Skip]
占い結果が黒だったから、Agent[01]に投票する！	[DIVINED Agent[01] WEREWOLF]	[Skip]
占い結果が黒だったから、ぼくはAgent[01]に投票するね。	[DIVINED Agent[01] WEREWOLF]	[Skip]
占い結果が黒だったから、ぼくはAgent[01]に投票するよ！	[DIVINED Agent[01] WEREWOLF]	[Skip]
占い結果が黒だったから、今日はAgent[01]に投票するよ。	[DIVINED Agent[01] WEREWOLF]	[Skip]
占い結果が黒だったから、今日はAgent[01]に投票する！	[DIVINED Agent[01] WEREWOLF]	[Skip]
占い結果が黒だったから、投票するのはAgent[01]しかいないよ！	[DIVINED Agent[01] WEREWOLF]	[Skip]
占い結果が黒だったから、投票はAgent[01]でいいかな。	[DIVINED Agent[01] WEREWOLF]	[Skip]
私、本当は狂人だったみたい。	[Skip]	[COMINGOUT Agent[99] POSSESSED]
私が占い師よ。Agent[01]を占ったよ。結果は人狼だった。	[COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] WEREWOLF]
私が占い師よ。Agent[01]を占ったよ。結果は人間だった。	[COMINGOUT Agent[99] SEER]	[COMINGOUT Agent[99] SEER, DIVINED Agent[01] HUMAN]
